,Indicator,Country,Date,value
841,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-22,0.0
842,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-22,1.0
843,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-04-23,2362.0
844,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-04-23,4573.0
845,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-04-23,3885.0
846,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-04-23,0.0
847,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-04-23,6.0
848,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-04-23,8.0
849,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-04-23,0.0
850,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-23,0.0
851,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-23,1.0
852,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-04-24,2365.0
853,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-04-24,4573.0
854,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-04-24,3886.0
855,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-04-24,0.0
856,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-04-24,6.0
857,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-04-24,8.0
858,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-04-24,0.0
859,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-24,0.0
860,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-24,1.0
861,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-04-27,2374.0
862,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-04-27,4573.0
863,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-04-27,3895.0
864,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-04-27,0.0
865,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-04-27,6.0
866,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-04-27,8.0
867,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-04-27,0.0
868,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-27,0.0
869,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-27,1.0
870,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-04-28,2377.0
871,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-04-28,4608.0
872,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-04-28,3899.0
873,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-04-28,0.0
874,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-04-28,6.0
875,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-04-28,8.0
876,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-04-28,0.0
877,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-28,0.0
878,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-28,1.0
879,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-04-30,2381.0
880,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-04-30,4608.0
881,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-04-30,3901.0
882,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-04-30,0.0
883,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-04-30,6.0
884,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-04-30,8.0
885,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-04-30,0.0
886,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-04-30,0.0
887,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-04-30,1.0
888,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-01,2383.0
889,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-01,4608.0
890,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-01,3901.0
891,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-01,0.0
892,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-01,6.0
893,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-01,8.0
894,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-01,0.0
895,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-01,0.0
896,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-01,1.0
897,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-04,2385.0
898,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-04,4608.0
899,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-04,3902.0
900,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-04,0.0
901,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-04,6.0
902,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-04,8.0
903,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-04,0.0
904,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-04,0.0
905,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-04,1.0
906,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-05,2386.0
907,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-05,4691.0
908,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-05,3903.0
909,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-05,0.0
910,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-05,6.0
911,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-05,8.0
912,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-05,0.0
913,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-05,0.0
914,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-05,1.0
915,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-06,2386.0
916,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-06,4716.0
917,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-06,3903.0
918,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-06,0.0
919,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-06,6.0
920,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-06,8.0
921,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-06,0.0
922,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-06,0.0
923,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-06,1.0
924,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-07,2387.0
925,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-07,4716.0
926,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-07,3904.0
927,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-07,0.0
928,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-07,6.0
929,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-07,8.0
930,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-07,0.0
931,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-07,0.0
932,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-07,1.0
933,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-08,2387.0
934,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-08,4716.0
935,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-08,3904.0
936,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-08,0.0
937,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-08,6.0
938,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-08,8.0
939,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-08,0.0
940,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-08,0.0
941,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-08,1.0
942,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-11,2391.0
943,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-11,4769.0
944,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-11,3904.0
945,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-11,0.0
946,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-11,6.0
947,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-11,8.0
948,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-11,0.0
949,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-11,0.0
950,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-11,1.0
951,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-12,2392.0
952,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-12,4769.0
953,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-12,3904.0
954,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-12,0.0
955,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-12,6.0
956,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-12,8.0
957,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-12,0.0
958,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-12,0.0
959,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-12,1.0
960,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-13,3904.0
961,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-13,2391.0
962,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-13,4769.0
963,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-13,0.0
964,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-13,6.0
965,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-13,8.0
966,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-13,0.0
967,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-13,0.0
968,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-13,1.0
969,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-15,2401.0
970,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-15,4769.0
971,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-15,3904.0
972,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-05-15,0.0
973,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-15,0.0
974,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-15,6.0
975,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-05-15,8.0
976,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-05-15,0.0
977,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-05-15,0.0
978,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-05-15,1.0
979,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-05-14,0.0
980,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-05-14,2399.0
981,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-05-14,4769.0
982,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-05-14,3904.0
983,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-05-14,0.0
984,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-05-14,6.0
