,Indicator,Country,Date,value
1911,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-24,3801.0
1912,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-24,10666.0
1913,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-24,13846.0
1914,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-24,1.0
1915,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-24,1.0
1916,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-24,8.0
1917,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-24,20.0
1918,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-24,1.0
1919,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-24,1.0
1920,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-24,4.0
1921,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-25,10666.0
1922,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-25,13855.0
1923,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-25,3797.0
1924,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-25,1.0
1925,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-25,1.0
1926,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-25,8.0
1927,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-25,20.0
1928,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-25,1.0
1929,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-25,1.0
1930,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-25,4.0
1931,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-28,13894.0
1932,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-28,10666.0
1933,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-28,3805.0
1934,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-28,1.0
1935,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-28,1.0
1936,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-28,8.0
1937,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-28,20.0
1938,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-28,1.0
1939,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-28,1.0
1940,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-28,4.0
1941,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-29,10666.0
1942,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-29,13911.0
1943,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-29,3805.0
1944,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-29,1.0
1945,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-29,1.0
1946,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-29,8.0
1947,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-29,20.0
1948,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-29,1.0
1949,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-29,1.0
1950,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-29,4.0
1951,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-30,13911.0
1952,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-30,3805.0
1953,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-30,10666.0
1954,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-30,1.0
1955,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-30,1.0
1956,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-30,8.0
1957,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-30,20.0
1958,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-30,1.0
1959,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-30,1.0
1960,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-30,4.0
1961,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-01,3808.0
1962,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-01,13928.0
1963,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-01,10666.0
1964,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-01,1.0
1965,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-01,1.0
1966,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-01,8.0
1967,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-01,20.0
1968,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-01,1.0
1969,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-01,1.0
1970,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-01,4.0
1971,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-02,3809.0
1972,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-02,13931.0
1973,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-02,10666.0
1974,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-02,1.0
1975,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-02,1.0
1976,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-02,8.0
1977,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-02,20.0
1978,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-02,1.0
1979,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-02,1.0
1980,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-02,4.0
1981,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-05,13941.0
1982,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-05,10666.0
1983,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-05,3804.0
1984,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-05,1.0
1985,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-05,1.0
1986,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-05,8.0
1987,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-05,20.0
1988,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-05,1.0
1989,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-05,1.0
1990,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-05,4.0
1991,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-06,3804.0
1992,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-06,13945.0
1993,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-06,10666.0
1994,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-06,1.0
1995,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-06,1.0
1996,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-06,8.0
1997,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-06,20.0
1998,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-06,1.0
1999,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-06,1.0
2000,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-06,4.0
2001,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-07,13945.0
2002,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-07,10666.0
2003,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-07,3804.0
2004,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-07,1.0
2005,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-07,1.0
2006,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-07,8.0
2007,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-07,20.0
2008,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-07,1.0
2009,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-07,1.0
2010,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-07,4.0
2011,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-08,10666.0
2012,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-08,13956.0
2013,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-08,3799.0
2014,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-08,1.0
2015,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-08,1.0
2016,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-08,8.0
2017,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-08,20.0
2018,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-08,1.0
2019,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-08,1.0
2020,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-08,4.0
2021,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-09,3800.0
2022,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-09,10666.0
2023,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-09,13957.0
2024,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-09,1.0
2025,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-09,1.0
2026,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-09,8.0
2027,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-09,20.0
2028,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-09,1.0
2029,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-09,1.0
2030,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-09,4.0
2031,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-13,10666.0
2032,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-13,13982.0
2033,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-13,3800.0
2034,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-13,1.0
2035,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-13,1.0
2036,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-13,8.0
2037,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-13,20.0
2038,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-13,1.0
2039,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-13,1.0
2040,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-13,4.0
2041,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-15,10666.0
2042,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-15,13992.0
2043,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-15,3802.0
2044,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-15,1.0
2045,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-15,1.0
2046,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-15,8.0
2047,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-15,20.0
2048,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-15,1.0
2049,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-15,1.0
2050,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-15,4.0
2051,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-16,10666.0
2052,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-16,13992.0
2053,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-16,3804.0
2054,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-16,1.0
2055,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-16,1.0
2056,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-16,8.0
2057,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-16,20.0
2058,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-16,1.0
2059,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-16,1.0
2060,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-16,4.0
2061,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-20,3803.0
2062,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-20,10666.0
2063,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-20,14001.0
2064,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-20,1.0
2065,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-20,1.0
2066,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-20,8.0
2067,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-20,20.0
2068,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-20,1.0
2069,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-20,1.0
2070,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-20,4.0
2071,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-22,14031.0
2072,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-22,10666.0
2073,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-22,3801.0
2074,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-22,1.0
2075,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-22,1.0
2076,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-22,8.0
2077,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-22,20.0
2078,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-22,1.0
2079,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-22,1.0
2080,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-22,4.0
2081,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-23,10666.0
2082,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-23,14038.0
2083,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-23,3801.0
2084,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-23,1.0
2085,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-23,1.0
2086,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-23,8.0
2087,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-23,20.0
2088,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-23,1.0
2089,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-23,1.0
2090,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-23,4.0
2091,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-26,14052.0
2092,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-26,10666.0
2093,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-26,3804.0
2094,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-26,1.0
2095,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-26,1.0
2096,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-26,8.0
2097,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-26,20.0
2098,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-26,1.0
2099,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-26,1.0
2100,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-26,4.0
2101,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-27,10666.0
2102,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-27,14061.0
2103,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-27,3806.0
2104,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-27,1.0
2105,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-27,1.0
2106,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-27,8.0
2107,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-27,20.0
2108,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-27,1.0
2109,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-27,1.0
2110,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-27,4.0
2111,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-29,3808.0
2112,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-29,14066.0
2113,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-29,10666.0
2114,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-29,1.0
2115,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-29,1.0
2116,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-29,8.0
2117,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-29,20.0
2118,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-29,1.0
2119,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-29,1.0
2120,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-29,4.0
2121,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-10-30,3808.0
2122,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-10-30,14067.0
2123,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-10-30,10666.0
2124,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-10-30,1.0
2125,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-10-30,1.0
2126,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-10-30,8.0
2127,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-10-30,20.0
2128,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-10-30,1.0
2129,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-10-30,1.0
2130,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-10-30,4.0
2131,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-03,3810.0
2132,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-03,14089.0
2133,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-03,10666.0
2134,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-03,1.0
2135,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-03,1.0
2136,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-03,8.0
2137,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-03,20.0
2138,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-03,1.0
2139,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-03,1.0
2140,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-03,4.0
2141,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-05,14104.0
2142,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-05,3805.0
2143,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-05,10666.0
2144,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-05,1.0
2145,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-05,1.0
2146,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-05,8.0
2147,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-05,20.0
2148,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-05,1.0
2149,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-05,1.0
2150,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-05,4.0
2151,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-06,10666.0
2152,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-06,14109.0
2153,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-06,3805.0
2154,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-06,1.0
2155,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-06,1.0
2156,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-06,8.0
2157,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-06,20.0
2158,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-06,1.0
2159,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-06,1.0
2160,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-06,4.0
2161,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-10,10666.0
2162,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-10,14122.0
2163,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-10,3805.0
2164,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-10,1.0
2165,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-10,1.0
2166,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-10,8.0
2167,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-10,20.0
2168,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-10,1.0
2169,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-10,1.0
2170,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-10,4.0
2171,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-11,3805.0
2172,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-11,14122.0
2173,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-11,10666.0
2174,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-11,1.0
2175,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-11,1.0
2176,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-11,8.0
2177,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-11,20.0
2178,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-11,1.0
2179,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-11,1.0
2180,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-11,4.0
2181,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-12,3805.0
2182,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-12,10666.0
2183,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-12,14122.0
2184,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-12,1.0
2185,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-12,1.0
2186,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-12,8.0
2187,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-12,20.0
2188,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-12,1.0
2189,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-12,1.0
2190,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-12,4.0
2191,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-16,3805.0
2192,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-16,10666.0
2193,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-16,14122.0
2194,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-16,1.0
2195,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-16,1.0
2196,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-16,8.0
2197,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-16,20.0
2198,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-16,1.0
2199,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-16,1.0
2200,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-16,4.0
2201,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-17,10666.0
2202,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-17,14122.0
2203,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-17,3804.0
2204,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-17,1.0
2205,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-17,1.0
2206,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-17,8.0
2207,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-11-17,20.0
2208,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-11-17,1.0
2209,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-11-17,1.0
2210,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-11-17,4.0
2211,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-11-20,3804.0
2212,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-11-20,10666.0
2213,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-11-20,14122.0
2214,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-11-20,1.0
2215,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-11-20,1.0
2216,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-11-20,8.0
